1002|380|1|54|160.00
1002|380|1|55|160.00
1002|386|1|2|100.00
1002|386|1|3|100.00
1002|386|1|4|100.00
1002|386|1|5|100.00
1002|386|1|6|100.00
1002|386|1|7|100.00
1002|386|1|8|100.00
1002|386|1|9|100.00
1002|386|1|10|100.00
1002|386|1|11|100.00
1002|386|1|12|100.00
1002|386|1|13|500.00
1002|513|1|4|156.60
1002|513|1|5|156.60
1002|513|1|6|156.60
1002|513|1|7|156.60
1002|513|1|8|156.60
1002|513|1|9|156.60
1002|513|1|10|156.60
1002|513|1|101|156.60
1002|528|1|6|79.00
1002|528|1|7|79.00
1002|528|1|8|79.00
1002|528|1|9|79.00
1002|528|1|10|79.00
1002|634|1|14|300.00
1002|634|1|15|314.07
1002|672|1|3|290.57
1002|672|1|4|290.57
1002|759|1|6|100.00
1002|759|1|7|100.00
1002|759|1|8|100.00
1002|759|1|9|100.00
1002|759|1|10|100.00
1002|805|2|9|207.00
1002|805|2|10|207.00
1002|805|2|11|207.00
1002|805|2|12|207.00
1002|831|1|5|155.15
1002|831|1|6|155.15
1002|831|1|7|155.15
1002|831|1|8|155.15
1002|831|1|9|155.15
1002|831|1|10|155.15
1002|831|1|11|155.15
1002|831|1|12|155.15
1002|831|1|13|155.15
1002|831|1|14|155.15
1002|831|1|15|155.15
1002|831|1|16|155.15
1002|831|1|17|155.15
1002|831|1|18|155.15
1002|831|1|19|155.15
1002|831|1|20|155.15
1002|831|1|21|155.15
1002|831|1|22|155.15
1002|831|1|23|155.15
1002|831|1|24|155.15
1002|831|1|25|155.15
1002|831|1|26|155.15
1002|831|1|27|155.15
1002|831|1|28|155.15
1002|831|1|29|155.15
1002|831|1|30|155.15
1002|882|2|8|235.45
1002|882|2|701|175.00
1002|897|5|24|184.15
1002|897|9|12|635.00
1002|897|10|1|1194.00
1002|897|10|2|1194.00
1002|897|10|3|1194.00
1002|897|10|4|1194.00
1002|897|10|5|1194.00
1002|897|10|6|1194.00
1002|897|10|7|1194.00
1002|897|10|8|1194.00
1002|897|10|9|1194.00
1002|897|10|10|1194.00
1002|897|10|11|1194.00
1002|897|10|12|1194.00
1002|897|10|99|746.00
1002|926|1|2|335.00
1002|926|1|3|335.00
1002|926|1|4|335.00
1002|926|1|5|335.00
1002|926|1|6|335.00
1002|951|1|1|100.00
1002|951|1|2|100.00
1002|951|1|3|100.00
1002|951|1|4|100.00
1002|951|1|5|100.00
1002|951|1|6|100.00
1002|951|1|7|100.00
1002|951|1|8|100.00
1002|951|1|9|100.00
1002|951|1|10|100.00
1002|951|1|11|100.00
1002|951|1|12|100.00
1002|951|1|13|100.00
1002|951|1|14|100.00
1002|951|1|15|100.00
1002|951|1|16|100.00
1002|951|1|17|100.00
1002|951|1|18|100.00
1002|951|1|19|100.00
1002|951|1|20|100.00
1002|951|1|21|100.00
1002|951|1|22|100.00
1002|951|1|23|100.00
1002|951|1|24|100.00
1002|951|1|25|100.00
1002|951|1|26|100.00
1002|951|1|27|100.00
1002|951|1|28|100.00
1002|951|1|29|100.00
1002|951|1|30|100.00
1002|951|1|31|100.00
1002|951|1|32|100.00
1002|951|1|33|100.00
1002|951|1|34|100.00
1002|951|1|35|100.00
1002|951|1|36|100.00
1002|951|1|37|100.00
1002|951|1|38|100.00
1002|951|1|39|100.00
1002|951|1|40|100.00
1002|956|1|8|1504.00
1002|956|1|9|1504.00
1002|956|1|10|1504.00
1002|956|3|0|0.00
1002|1012|2|1|607.92
1002|1012|2|2|607.92
1002|1012|2|3|607.92
1002|1012|2|4|607.92
1002|1012|2|5|607.92
1002|1012|2|6|607.92
1002|1012|2|7|607.92
1002|1012|2|8|607.92
1002|1012|2|9|607.92
1002|1012|2|10|607.92
1002|1012|2|11|607.92
1002|1012|2|12|607.92
1002|1012|3|1|1178.00
1002|1019|3|7|100.00
1002|1019|3|8|100.00
1002|1019|3|301|33.34
1002|1019|3|501|30.00
1002|1048|1|10|295.32
1002|1048|1|11|295.32
1002|1055|1|5|200.00
1002|1055|1|6|200.00
1002|1055|1|7|200.00
1002|1055|1|8|200.00
1002|1055|1|9|200.00
1002|1055|1|10|200.00
1002|1055|1|11|200.00
1002|1055|1|12|200.00
1002|1055|1|13|200.00
1002|1055|1|14|200.00
1002|1055|1|15|200.00
1002|1055|1|16|200.00
1002|1055|1|17|200.00
1002|1055|1|18|200.00
1002|1055|1|19|200.00
1002|1055|1|20|200.00
1002|1055|1|21|200.00
1002|1055|1|22|200.00
1002|1055|1|23|200.00
1002|1055|1|24|200.00
1002|1055|1|25|200.00
1002|1055|1|26|200.00
1002|1055|1|27|200.00
1002|1055|1|28|200.00
1002|1055|1|29|200.00
1002|1055|1|30|200.00
1002|1055|1|31|200.00
1002|1055|1|32|200.00
1002|1055|1|33|200.00
1002|1055|1|34|200.00
1002|1055|1|35|200.00
1002|1055|1|36|200.00
1002|1055|1|37|200.00
1002|1055|1|38|200.00
1002|1055|1|39|200.00
1002|1055|1|40|200.00
1002|1055|1|41|200.00
1002|1055|1|42|200.00
1002|1055|1|43|200.00
1002|1055|1|44|200.00
1002|1055|1|45|200.00
1002|1055|1|46|200.00
1002|1055|1|47|200.00
1002|1055|1|48|200.00
1002|1055|1|49|200.00
1002|1055|1|50|200.00
1002|1055|1|51|200.00
1002|1055|1|52|200.00
1002|1055|1|53|200.00
1002|1055|1|54|200.00
1002|1055|1|55|200.00
1002|1055|1|56|200.00
1002|1055|1|57|200.00
1002|1055|1|58|200.00
1002|1055|1|59|200.00
1002|1055|1|60|200.00
1002|1163|1|5|100.00
1002|1163|1|7|400.00
1002|1163|1|8|400.00
1002|1163|1|9|400.00
1002|1163|1|10|400.00
1002|1163|1|11|400.00
1002|1163|1|12|400.00
1002|1163|1|13|400.00
1002|1163|1|14|400.00
1002|1163|1|15|400.00
1002|1163|1|16|400.00
1002|1163|1|17|400.00
1002|1163|1|18|400.00
1002|1163|1|19|400.00
1002|1163|1|20|400.00
1002|1163|1|21|400.00
1002|1163|1|22|400.00
1002|1163|1|23|400.00
1002|1163|1|24|400.00
1002|1163|1|25|400.00
1002|1163|1|26|400.00
1002|1163|1|27|400.00
1002|1163|1|28|400.00
1002|1163|1|29|400.00
1002|1163|1|30|400.00
1002|1163|1|31|400.00
1002|1163|1|32|400.00
1002|1163|1|33|400.00
1002|1163|1|34|400.00
1002|1163|1|35|400.00
1002|1163|1|36|400.00
1002|1163|1|37|400.00
1002|1163|1|38|400.00
1002|1163|1|39|400.00
1002|1163|1|40|400.00
1002|1163|1|41|400.00
1002|1163|1|42|400.00
1002|1163|1|43|400.00
1002|1163|1|44|400.00
1002|1163|1|45|400.00
1002|1163|1|46|400.00
1002|1163|1|47|400.00
1002|1163|1|48|400.00
1002|1163|1|49|400.00
1002|1163|1|50|400.00
1002|1163|1|51|400.00
1002|1163|1|52|400.00
1002|1163|1|53|400.00
1002|1163|1|54|400.00
1002|1163|1|55|400.00
1002|1163|1|56|400.00
1002|1163|1|57|400.00
1002|1163|1|58|400.00
1002|1163|1|59|800.00
1002|1163|1|60|800.00
1002|1205|8|3|306.50
1002|1343|2|1|356.61
1002|1343|2|2|356.61
1002|1343|2|3|356.61
1002|1343|2|4|356.61
1002|1343|2|5|356.61
1002|1343|2|6|356.61
1002|1343|2|7|356.61
1002|1343|2|8|356.61
1002|1343|2|9|356.61
1002|1343|2|10|356.61
1002|1343|2|11|356.61
1002|1343|2|12|356.61
1002|1343|2|13|356.61
1002|1343|2|14|356.61
1002|1343|2|15|356.61
1002|1343|2|16|356.61
1002|1343|2|17|356.61
1002|1343|2|18|356.61
1002|1343|2|19|356.61
1002|1343|2|20|356.61
1002|1343|2|21|356.61
1002|1343|2|22|356.61
1002|1343|2|23|356.61
1002|1343|2|24|356.61
1002|1343|2|25|356.61
1002|1343|2|26|356.61
1002|1343|2|27|356.61
1002|1343|2|28|356.61
1002|1343|2|29|356.61
1002|1343|2|30|356.61
1002|1343|2|31|356.61
1002|1343|2|32|356.61
1002|1343|2|33|356.61
1002|1343|2|34|356.61
1002|1343|2|35|356.61
1002|1343|2|36|356.61
1002|1440|1|4|325.00
1002|1440|1|5|362.50
1002|1440|1|6|362.50
1002|1440|1|7|362.50
1002|1440|1|8|362.50
1002|1440|1|9|362.50
1002|1440|1|10|362.50
1002|1440|1|11|362.50
1002|1440|1|12|362.50
1002|1440|1|13|362.50
1002|1440|1|14|362.50
1002|1440|1|15|362.50
1002|1440|1|16|362.50
1002|1440|1|17|362.50
1002|1440|1|18|362.50
1002|1440|1|19|362.50
1002|1440|1|20|362.50
1002|1440|1|21|362.50
1002|1440|1|22|362.50
1002|1440|1|23|362.50
1002|1440|2|1|100.00
1002|1440|2|2|100.00
1002|1440|2|3|100.00
1002|1440|2|4|100.00
1002|1440|2|5|100.00
1002|1440|2|6|100.00
1002|1440|2|7|100.00
1002|1440|2|8|100.00
1002|1440|2|9|100.00
1002|1440|2|10|100.00
1002|1440|2|11|100.00
1002|1440|2|12|100.00
1002|1440|2|13|100.00
1002|1440|2|14|100.00
1002|1440|2|15|100.00
1002|1440|2|16|100.00
1002|1440|2|17|100.00
1002|1440|2|18|100.00
1002|1440|2|19|100.00
1002|1440|2|20|138.00
1002|1489|1|14|108.00
1002|1489|1|15|108.00
1002|1489|1|16|108.00
1002|1489|1|17|108.00
1002|1489|1|18|180.00
1002|1489|2|1|600.00
1002|1489|2|2|600.00
1002|1489|2|3|600.00
1002|1489|2|4|600.00
1002|1489|2|5|600.00
1002|1489|2|6|600.00
1002|1489|2|7|600.00
1002|1489|2|8|600.00
1002|1489|2|9|600.00
1002|1489|2|10|600.00
1002|1489|2|11|600.00
1002|1489|2|12|600.00
1002|1534|1|5|100.00
1002|1534|1|6|100.00
1002|1534|1|7|100.00
1002|1534|1|8|100.00
1002|1534|1|9|100.00
1002|1534|1|10|100.00
1002|1534|1|11|100.00
1002|1534|1|12|100.00
1002|1534|1|13|100.00
1002|1534|1|14|100.00
1002|1534|1|15|250.00
1002|1534|1|16|250.00
1002|1534|1|17|250.00
1002|1534|1|18|300.00
1002|1619|3|1|509.40
1002|1650|2|12|147.00
1002|1650|2|13|147.00
1002|1650|2|14|147.00
1002|1650|2|15|147.00
1002|1650|2|16|147.00
1002|1650|2|17|147.00
1002|1650|2|18|147.00
1002|1650|2|19|147.00
1002|1650|2|20|147.00
1002|1650|2|21|147.00
1002|1650|2|22|147.00
1002|1650|2|23|147.00
1002|1650|2|24|147.00
1002|1650|2|25|147.00
1002|1650|2|26|147.00
1002|1650|2|27|147.00
1002|1650|2|28|147.00
1002|1650|2|29|147.00
1002|1650|2|30|147.00
1002|1650|2|31|147.00
1002|1650|2|32|147.00
1002|1650|2|33|147.00
1002|1650|2|34|147.00
1002|1650|2|35|147.00
1002|1650|2|36|147.00
1002|1650|2|111|47.00
1002|1650|2|601|85.00
1002|1753|2|1|424.22
1002|1753|2|2|424.22
1002|1753|2|3|424.22
1002|1753|2|4|424.22
1002|1753|2|5|424.22
1002|1753|2|6|424.22
1002|1753|2|7|424.22
1002|1753|2|8|424.22
1002|1753|2|9|424.22
1002|1753|2|10|424.22
1002|1753|2|11|424.22
1002|1753|2|12|424.22
1002|1753|2|13|424.22
1002|1753|2|14|424.22
1002|1753|2|15|424.22
1002|1753|2|16|424.22
1002|1753|2|17|424.22
1002|1753|2|18|424.22
1002|1753|2|19|424.22
1002|1753|2|20|424.22
1002|1753|2|21|424.22
1002|1753|2|22|424.22
1002|1753|2|23|424.22
1002|1753|2|24|424.22
1002|1753|2|25|424.22
1002|1753|2|26|424.22
1002|1753|2|27|424.22
1002|1753|2|28|424.22
1002|1753|2|29|424.22
1002|1753|2|30|424.22
1002|1753|2|31|424.22
1002|1753|2|32|424.22
1002|1753|2|33|424.22
1002|1753|2|34|424.22
1002|1753|2|35|424.22
1002|1753|2|36|424.22
1002|1753|2|37|424.22
1002|1753|2|38|424.22
1002|1753|2|39|424.22
1002|1753|2|40|424.22
1002|1757|22|2|110.62
1002|1757|23|1|7212.56
1002|2264|1|7|60.00
1002|2264|1|8|60.00
1002|2264|1|9|60.00
1002|2264|1|10|60.00
1002|2264|1|11|60.00
1002|2264|1|12|60.00
1002|2319|2|26|200.93
1002|2319|2|27|200.93
1002|2319|2|28|200.93
1002|2319|2|29|200.93
1002|2319|2|30|200.93
1002|2319|2|31|200.93
1002|2319|2|32|200.93
1002|2319|2|33|200.93
1002|2319|2|34|200.93
1002|2319|2|35|200.93
1002|2319|2|36|200.93
1002|2319|2|37|200.93
1002|2319|2|38|200.93
1002|2319|2|39|200.93
1002|2319|2|40|200.93
1002|2319|2|41|200.93
1002|2319|2|42|200.93
1002|2319|2|43|200.93
1002|2319|2|44|200.93
1002|2319|2|45|200.93
1002|2319|2|46|200.93
1002|2319|2|47|200.93
1002|2319|2|48|200.93
1002|2319|2|161|23.93
1002|2356|1|2|157.08
1002|2356|1|4|157.08
1002|2356|1|5|157.08
1002|2363|1|10|406.00
1002|2363|1|11|406.00
1002|2363|1|12|406.00
1002|2363|1|13|406.00
1002|2363|1|14|406.00
1002|2363|1|15|406.00
1002|2363|1|16|406.00
1002|2363|1|17|406.00
1002|2363|1|18|406.00
1002|2363|1|19|406.00
1002|2454|1|3|208.08
1002|2454|1|4|208.08
1002|2454|1|5|208.08
1002|2454|1|6|208.08
1002|2454|1|7|208.08
1002|2454|1|8|208.08
1002|2454|1|9|208.08
1002|2454|1|10|208.08
1002|2454|1|11|208.08
1002|2454|1|12|208.08
1002|2454|1|13|208.08
1002|2454|1|14|208.08
1002|2454|1|15|208.08
1002|2454|1|16|208.08
1002|2454|1|17|208.08
1002|2454|1|18|208.08
1002|2454|1|19|208.08
1002|2454|1|20|208.08
1002|2454|1|21|208.08
1002|2454|1|22|208.08
1002|2454|1|23|208.08
1002|2454|1|24|208.08
1002|2454|1|25|208.08
1002|2454|1|26|208.08
1002|2454|1|27|208.08
1002|2454|1|28|208.08
1002|2454|1|29|208.08
1002|2454|1|30|208.08
1002|2454|1|31|208.08
1002|2454|1|32|208.08
1002|2454|1|33|208.08
1002|2454|1|34|208.08
1002|2454|1|35|208.08
1002|2454|1|36|208.08
1002|2454|1|37|208.08
1002|2454|1|38|208.08
1002|2454|1|39|208.08
1002|2454|1|40|208.08
1002|2454|1|41|208.08
1002|2454|1|42|208.08
1002|2454|1|43|208.08
1002|2454|1|44|208.08
1002|2454|1|45|208.08
1002|2454|1|46|208.08
1002|2454|1|47|208.08
1002|2598|1|241|150.45
1002|2904|4|1|152.10
1002|2904|4|2|152.10
1002|2904|4|3|152.10
1002|2904|4|4|152.10
1002|2904|4|5|152.10
1002|2904|4|6|152.10
1002|2904|4|7|152.10
1002|2904|4|8|152.10
1002|2904|4|9|152.10
1002|2904|4|10|152.10
1002|2904|4|11|152.10
1002|2904|4|12|152.10
1002|2904|4|13|152.10
1002|2904|4|14|152.10
1002|2904|4|15|152.10
1002|2904|4|16|152.10
1002|2904|4|17|152.10
1002|2904|4|18|152.10
1002|2904|4|19|152.10
1002|2904|4|20|152.10
1002|2904|4|21|152.10
1002|2904|4|22|152.10
1002|2904|4|23|152.10
1002|2904|4|24|152.10
1002|2904|4|25|152.10
1002|2904|4|26|152.10
1002|2904|4|27|152.10
1002|2904|4|28|152.10
1002|2904|4|29|152.10
1002|2904|4|30|152.10
1002|2904|4|31|152.10
1002|2904|4|32|152.10
1002|2904|4|33|152.10
1002|2904|4|34|152.10
1002|2904|4|35|152.10
1002|2904|4|36|152.10
1002|2904|4|37|152.10
1002|2904|4|38|152.10
1002|2904|4|39|152.10
1002|2904|4|40|152.10
1002|2904|4|41|152.10
1002|2904|4|42|152.10
1002|2904|4|43|152.10
1002|2904|4|44|152.10
1002|2904|4|45|152.10
1002|2904|4|46|152.10
1002|2904|4|47|152.10
1002|2904|4|48|152.10
1002|2904|4|49|152.10
1002|2904|4|50|152.10
1002|2904|4|51|152.10
1002|2904|4|52|152.10
1002|2904|4|53|152.10
1002|2904|4|54|152.10
1002|2904|4|55|152.10
1002|2904|4|56|152.10
1002|2904|4|57|152.10
1002|2904|4|58|152.10
1002|2904|4|59|152.10
1002|2904|4|60|152.10
1002|2946|1|301|169.00
1002|2946|1|401|169.00
1002|2946|1|501|169.00
1002|2946|3|101|251.69
1002|2946|5|7|715.00
1002|2946|6|5|914.00
1002|2946|6|6|914.00
1002|2946|6|7|914.00
1002|2946|6|8|914.00
1002|2946|6|9|914.00
1002|2946|6|10|914.00
1002|2946|6|11|914.00
1002|2946|6|12|914.00
1002|2946|6|13|914.00
1002|2946|6|14|914.00
1002|2946|6|15|914.00
1002|2946|6|16|914.00
1002|2946|6|17|914.00
1002|2946|6|18|914.00
1002|2995|1|16|127.00
1002|2995|1|17|127.00
1002|2995|1|18|127.00
1002|2995|1|19|127.00
1002|2995|1|20|127.00
1002|2995|1|21|127.00
1002|2995|1|22|127.00
1002|2995|1|23|127.00
1002|2995|1|24|127.00
1002|3003|3|14|282.00
1002|3003|3|15|282.00
1002|3018|1|5|1361.00
1002|3018|3|4|145.52
1002|3018|6|1|24229.06
1002|3018|6|2|18601.96
1002|3018|6|3|13804.28
1002|3018|6|4|4225.66
1002|3026|5|3|978.00
1002|3026|5|4|978.00
1002|3026|5|5|978.00
1002|3026|5|6|978.00
1002|3026|5|7|978.00
1002|3026|5|8|978.00
1002|3026|5|9|978.00
1002|3026|5|10|978.00
1002|3026|5|11|978.00
1002|3026|5|12|978.00
1002|3105|2|13|208.30
1002|3105|2|17|208.30
1002|3105|2|18|208.30
1002|3105|2|19|208.30
1002|3105|2|20|127.00
1002|3114|1|3|258.34
1002|3114|1|4|258.34
1002|3114|1|5|258.34
1002|3114|1|6|258.34
1002|3145|1|2|627.00
1002|3145|1|3|627.00
1002|3145|1|4|627.00
1002|3145|1|5|627.00
1002|3145|1|6|627.00
1002|3145|1|7|627.00
1002|3145|1|8|627.00
1002|3157|2|4|860.00
1002|3157|2|5|860.00
1002|3157|2|301|90.00
1002|3202|1|3|100.00
1002|3212|1|161|85.00
1002|3283|3|1|1011.29
1002|3283|5|3|775.16
1002|3327|1|4|216.00
1002|3327|1|5|216.00
1002|3327|1|6|216.00
1002|3327|1|7|216.00
1002|3327|1|8|216.00
1002|3327|1|9|216.00
1002|3327|1|10|216.00
1002|3327|1|11|216.00
1002|3327|1|12|216.00
1002|3327|1|13|216.00
1002|3327|1|14|216.00
1002|3327|1|15|216.00
1002|3327|1|16|216.00
1002|3327|1|17|216.00
1002|3327|1|18|216.00
1002|3327|1|19|216.00
1002|3327|1|20|216.00
1002|3327|1|21|216.00
1002|3327|1|22|216.00
1002|3327|1|23|216.00
1002|3327|1|24|216.00
1002|3327|1|25|216.00
1002|3327|1|26|216.00
1002|3327|1|27|216.00
1002|3327|1|28|216.00
1002|3327|1|29|216.00
1002|3327|1|30|216.00
1002|3327|1|31|216.00
1002|3327|1|32|216.00
1002|3327|1|33|216.00
1002|3327|1|34|216.00
1002|3327|1|35|216.00
1002|3327|1|36|216.00
1002|3341|1|2|123.29
1002|3341|1|3|123.29
1002|3341|1|4|123.29
1002|3341|1|5|123.29
1002|3341|1|6|123.29
1002|3341|1|7|123.29
1002|3341|1|8|123.29
1002|3341|1|9|123.29
1002|3341|1|10|123.29
1002|3359|5|5|2500.00
1002|3359|5|6|2500.00
1002|3359|5|7|2500.00
1002|3359|5|8|2500.00
1002|3359|5|9|2500.00
1002|3359|5|10|2500.00
1002|3359|5|11|2500.00
1002|3359|5|12|2500.00
1002|3461|1|3|71.15
1002|3461|1|4|71.15
1002|3461|1|5|71.15
1002|3461|1|6|71.15
1002|3461|1|7|71.15
1002|3461|1|8|71.15
1002|3461|1|9|71.15
1002|3461|1|10|71.15
1002|3461|1|11|71.15
1002|3461|1|12|71.15
1002|3461|1|13|71.15
1002|3461|1|14|71.15
1002|3461|1|15|71.15
1002|3461|1|16|71.15
1002|7829|8|4|288.71
1002|7841|3|2|72.83
1002|7841|5|2|157.85
1002|7841|12|2|1368.23
1002|7841|12|3|1447.78
1002|7854|2|1|570.00
1002|7854|2|2|570.00
1002|7854|2|3|570.00
1002|7854|2|4|570.00
1002|7884|9|112|665.00
1002|7884|12|2|2000.00
1002|7884|12|3|2000.00
1002|7884|12|4|2000.00
1002|7884|12|5|2000.00
1002|7884|12|6|2000.00
1002|7884|12|7|2000.00
1002|7884|12|8|2000.00
1002|7884|12|9|2000.00
1002|7884|12|10|2000.00
1002|7884|12|991|2000.00
1002|7951|9|4|1300.00
1002|7951|10|7|2545.00
1002|7951|10|8|2545.00
1002|7951|10|9|2545.00
1002|7951|10|10|2545.00
1002|7951|10|11|2545.00
1002|7951|10|12|2545.00
1002|8033|4|1|253.05
1002|8033|4|2|253.05
1002|8033|4|3|253.05
1002|8033|4|4|253.05
1002|8033|4|5|253.05
1002|8033|4|6|253.05
1002|8136|1|3|290.00
1002|8136|1|4|290.00
1002|8136|1|5|290.00
1002|8136|1|6|290.00
1002|8136|1|7|290.00
1002|8136|1|8|290.00
1002|8136|1|9|290.00
1002|8136|1|10|290.00
1002|8136|1|11|290.00
1002|8136|1|12|290.00
1002|8136|1|13|290.00
1002|8136|1|14|290.00
1002|8136|1|15|290.00
1002|8136|1|16|290.00
1002|8136|1|17|290.00
1002|8136|1|18|290.00
1002|8136|1|19|290.00
1002|8136|1|20|290.00
1002|8307|1|1|100.00
1002|8307|1|2|100.00
1002|8307|1|3|100.00
1002|8307|1|4|100.00
1002|8307|1|5|100.00
1002|8307|1|6|100.00
1002|8307|1|7|100.00
1002|8307|1|8|100.00
1002|8307|1|9|100.00
1002|8307|1|10|100.00
1002|8307|1|11|100.00
1002|8307|1|12|100.00
1002|8349|1|2|150.00
1002|8349|1|3|150.00
1002|8349|1|4|150.00
1002|8349|1|5|150.00
1002|8349|1|6|150.00
1002|8349|1|7|150.00
1002|8349|1|8|150.00
1002|8349|1|9|150.00
1002|8349|1|10|150.00
1002|8349|1|11|150.00
1002|8349|1|12|150.00
1002|8349|1|13|150.00
1002|8349|1|14|150.00
1002|8349|1|15|150.00
1002|8349|1|16|150.00
1002|8349|1|17|150.00
1002|8349|1|18|150.00
1002|8349|1|19|150.00
1002|8349|1|20|150.00
1002|8349|1|21|150.00
1002|8349|1|22|150.00
1002|8349|1|23|150.00
1002|8349|1|24|150.00
1002|8349|1|25|150.00
1002|8349|1|26|150.00
1002|8349|1|27|150.00
1002|8349|1|28|150.00
1002|8349|1|29|150.00
1002|8349|1|30|150.00
1002|8349|1|31|150.00
1002|8349|1|32|150.00
1002|8349|1|33|150.00
1002|8349|1|34|150.00
1002|8349|1|35|150.00
1002|8349|1|36|150.00
1002|8431|1|2|421.57
1002|8431|1|3|421.57
1002|8431|1|4|421.57
1002|8431|1|5|421.57
1002|8431|1|6|421.57
1002|8431|1|7|421.57
1002|8431|1|8|421.57
1002|8431|1|9|421.57
1002|8431|1|10|421.57
1002|8431|1|11|421.57
1002|8431|1|12|421.57
1002|8431|1|13|421.57
1002|8431|1|14|421.57
1002|8481|1|1|753.26
1002|8481|1|2|753.26
1002|8481|1|3|753.26
1002|8481|1|4|753.26
1002|8481|1|5|753.26
1002|8481|1|6|753.26
1002|8481|1|7|753.26
1002|8481|1|8|753.26
1002|8481|1|9|753.26
1002|8481|1|10|753.26
1002|8481|1|11|753.26
1002|8481|1|12|753.26
1002|8528|3|8|1060.00
1002|8528|4|22|1399.00
1002|8528|4|23|1399.00
1002|8528|4|24|1399.00
1002|8579|2|3|216.50
1002|8579|2|4|216.50
1002|8579|2|5|216.50
1002|8579|2|6|216.50
1002|8579|2|7|216.50
1002|8579|2|8|216.50
1002|8579|2|9|216.50
1002|8579|2|10|216.50
1002|8621|2|4|100.00
1002|8621|2|5|100.00
1002|8666|6|1|14.40
1002|8666|6|2|69.00
1002|8717|2|2|134.39
1002|8717|2|3|134.39
1002|8717|2|4|134.39
1002|8717|2|5|134.39
1002|8717|2|6|134.39
1002|8717|2|7|134.39
1002|8717|2|8|134.39
1002|8717|2|9|134.39
1002|8717|2|10|134.39
1002|8717|2|11|134.39
1002|8717|2|12|134.39
1002|8742|2|11|119.00
1002|8742|2|12|119.00
1002|8742|2|13|119.00
1002|8742|2|14|119.00
1002|8742|2|15|119.00
1002|8742|2|16|119.00
1002|8742|2|17|119.00
1002|8742|2|18|119.00
1002|8742|2|19|119.00
1002|8742|2|20|119.00
1002|8751|1|4|363.00
1002|8751|1|5|363.00
1002|8751|1|6|363.00
1002|9111|1|3|121.00
1002|9111|1|4|121.00
1002|9111|1|5|121.00
1002|9111|1|6|121.00
1002|9111|1|7|121.00
1002|9111|1|8|121.00
1002|9111|1|9|121.00
1002|9111|1|10|121.00
1002|9111|1|11|121.00
1002|9111|1|12|121.00
1002|9111|1|13|121.00
1002|9111|1|14|121.00
1002|9111|1|15|121.00
1002|9111|1|16|121.00
1002|9111|1|17|121.00
1002|9111|1|18|121.00
1002|9111|1|19|121.00
1002|9111|1|20|121.00
1002|9111|1|21|121.00
1002|9111|1|22|121.00
